"trainer/global_step","2e4 - _step","2e4 - _step__MIN","2e4 - _step__MAX","2e4 - val-Loss F","2e4 - val-Loss F__MIN","2e4 - val-Loss F__MAX","4e5 EF - _step","4e5 EF - _step__MIN","4e5 EF - _step__MAX","4e5 EF - val-Loss F","4e5 EF - val-Loss F__MIN","4e5 EF - val-Loss F__MAX","7e5 - _step","7e5 - _step__MIN","7e5 - _step__MAX","7e5 - val-Loss F","7e5 - val-Loss F__MIN","7e5 - val-Loss F__MAX","5e5 - _step","5e5 - _step__MIN","5e5 - _step__MAX","5e5 - val-Loss F","5e5 - val-Loss F__MIN","5e5 - val-Loss F__MAX","3e5 - _step","3e5 - _step__MIN","3e5 - _step__MAX","3e5 - val-Loss F","3e5 - val-Loss F__MIN","3e5 - val-Loss F__MAX","6e5 - _step","6e5 - _step__MIN","6e5 - _step__MAX","6e5 - val-Loss F","6e5 - val-Loss F__MIN","6e5 - val-Loss F__MAX","2e5 - _step","2e5 - _step__MIN","2e5 - _step__MAX","2e5 - val-Loss F","2e5 - val-Loss F__MIN","2e5 - val-Loss F__MAX","1e4 EF - _step","1e4 EF - _step__MIN","1e4 EF - _step__MAX","1e4 EF - val-Loss F","1e4 EF - val-Loss F__MIN","1e4 EF - val-Loss F__MAX","1e6 EF - _step","1e6 EF - _step__MIN","1e6 EF - _step__MAX","1e6 EF - val-Loss F","1e6 EF - val-Loss F__MIN","1e6 EF - val-Loss F__MAX","1e3 - _step","1e3 - _step__MIN","1e3 - _step__MAX","1e3 - val-Loss F","1e3 - val-Loss F__MIN","1e3 - val-Loss F__MAX","1e5 EF - _step","1e5 EF - _step__MIN","1e5 EF - _step__MAX","1e5 EF - val-Loss F","1e5 EF - val-Loss F__MIN","1e5 EF - val-Loss F__MAX","1e6 - _step","1e6 - _step__MIN","1e6 - _step__MAX","1e6 - val-Loss F","1e6 - val-Loss F__MIN","1e6 - val-Loss F__MAX","1e4 - _step","1e4 - _step__MIN","1e4 - _step__MAX","1e4 - val-Loss F","1e4 - val-Loss F__MIN","1e4 - val-Loss F__MAX","1e5 - _step","1e5 - _step__MIN","1e5 - _step__MAX","1e5 - val-Loss F","1e5 - val-Loss F__MIN","1e5 - val-Loss F__MAX","4e5 - _step","4e5 - _step__MIN","4e5 - _step__MAX","4e5 - val-Loss F","4e5 - val-Loss F__MIN","4e5 - val-Loss F__MAX","8e5 - _step","8e5 - _step__MIN","8e5 - _step__MAX","8e5 - val-Loss F","8e5 - val-Loss F__MIN","8e5 - val-Loss F__MAX","1.7e6 - _step","1.7e6 - _step__MIN","1.7e6 - _step__MAX","1.7e6 - val-Loss F","1.7e6 - val-Loss F__MIN","1.7e6 - val-Loss F__MAX","8e4 - _step","8e4 - _step__MIN","8e4 - _step__MAX","8e4 - val-Loss F","8e4 - val-Loss F__MIN","8e4 - val-Loss F__MAX","6e4 - _step","6e4 - _step__MIN","6e4 - _step__MAX","6e4 - val-Loss F","6e4 - val-Loss F__MIN","6e4 - val-Loss F__MAX","4e4 - _step","4e4 - _step__MIN","4e4 - _step__MAX","4e4 - val-Loss F","4e4 - val-Loss F__MIN","4e4 - val-Loss F__MAX"
"165599","","","","","","","331349","331349","331349","0.015288298949599266","0.015288298949599266","0.015288298949599266","","","","","","","","","","","","","331349","331349","331349","0.013459029607474804","0.013459029607474804","0.013459029607474804","","","","","","","","","","","","","332307","332307","332307","0.0549246221780777","0.0549246221780777","0.0549246221780777","331349","331349","331349","0.01486880611628294","0.01486880611628294","0.01486880611628294","","","","","","","331352","331352","331352","0.020965224131941795","0.020965224131941795","0.020965224131941795","331349","331349","331349","0.012824137695133686","0.012824137695133686","0.012824137695133686","332307","332307","332307","0.04300035163760185","0.04300035163760185","0.04300035163760185","331352","331352","331352","0.01598520204424858","0.01598520204424858","0.01598520204424858","331349","331349","331349","0.01315501518547535","0.01315501518547535","0.01315501518547535","331349","331349","331349","0.012673500925302505","0.012673500925302505","0.012673500925302505","331349","331349","331349","0.013339225202798843","0.013339225202798843","0.013339225202798843","331378","331378","331378","0.01761498674750328","0.01761498674750328","0.01761498674750328","331422","331422","331422","0.01970301941037178","0.01970301941037178","0.01970301941037178","331510","331510","331510","0.023165903985500336","0.023165903985500336","0.023165903985500336"
"166399","332929","332929","332929","0.012743798084557056","0.012743798084557056","0.012743798084557056","","","","","","","332929","332929","332929","0.01253956463187933","0.01253956463187933","0.01253956463187933","332929","332929","332929","0.012608552351593971","0.012608552351593971","0.012608552351593971","","","","","","","332929","332929","332929","0.012552241794764996","0.012552241794764996","0.012552241794764996","332929","332929","332929","0.012233118526637554","0.012233118526637554","0.012233118526637554","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"169199","","","","","","","338552","338552","338552","0.01582285389304161","0.01582285389304161","0.01582285389304161","","","","","","","","","","","","","338552","338552","338552","0.01398433931171894","0.01398433931171894","0.01398433931171894","","","","","","","","","","","","","339531","339531","339531","0.055192429572343826","0.055192429572343826","0.055192429572343826","338552","338552","338552","0.017041224986314774","0.017041224986314774","0.017041224986314774","","","","","","","338555","338555","338555","0.021196771413087845","0.021196771413087845","0.021196771413087845","338552","338552","338552","0.012465612031519413","0.012465612031519413","0.012465612031519413","339531","339531","339531","0.043136417865753174","0.043136417865753174","0.043136417865753174","338555","338555","338555","0.016338367015123367","0.016338367015123367","0.016338367015123367","338552","338552","338552","0.01323528029024601","0.01323528029024601","0.01323528029024601","338552","338552","338552","0.012777901254594326","0.012777901254594326","0.012777901254594326","338552","338552","338552","0.012512329034507275","0.012512329034507275","0.012512329034507275","338582","338582","338582","0.01770494505763054","0.01770494505763054","0.01770494505763054","338627","338627","338627","0.019444113597273827","0.019444113597273827","0.019444113597273827","338717","338717","338717","0.0230292659252882","0.0230292659252882","0.0230292659252882"
"172799","345734","345734","345734","0.012757767923176289","0.012757767923176289","0.012757767923176289","345755","345755","345755","0.015400371514260769","0.015400371514260769","0.015400371514260769","345734","345734","345734","0.01230936124920845","0.01230936124920845","0.01230936124920845","345734","345734","345734","0.012588715180754662","0.012588715180754662","0.012588715180754662","345755","345755","345755","0.01297445222735405","0.01297445222735405","0.01297445222735405","345734","345734","345734","0.012719076126813889","0.012719076126813889","0.012719076126813889","345734","345734","345734","0.01258800644427538","0.01258800644427538","0.01258800644427538","346755","346755","346755","0.054917361587285995","0.054917361587285995","0.054917361587285995","345755","345755","345755","0.015347165986895561","0.015347165986895561","0.015347165986895561","","","","","","","345758","345758","345758","0.020794201642274857","0.020794201642274857","0.020794201642274857","345755","345755","345755","0.012677591294050217","0.012677591294050217","0.012677591294050217","346755","346755","346755","0.043186500668525696","0.043186500668525696","0.043186500668525696","345758","345758","345758","0.016309740021824837","0.016309740021824837","0.016309740021824837","345755","345755","345755","0.013510623015463352","0.013510623015463352","0.013510623015463352","345755","345755","345755","0.01261849794536829","0.01261849794536829","0.01261849794536829","345755","345755","345755","0.013632264919579029","0.013632264919579029","0.013632264919579029","345786","345786","345786","0.01800999790430069","0.01800999790430069","0.01800999790430069","345832","345832","345832","0.01965496875345707","0.01965496875345707","0.01965496875345707","345924","345924","345924","0.022939924150705338","0.022939924150705338","0.022939924150705338"
"176399","","","","","","","352959","352959","352959","0.015413571149110794","0.015413571149110794","0.015413571149110794","","","","","","","","","","","","","352959","352959","352959","0.014452451840043068","0.014452451840043068","0.014452451840043068","","","","","","","","","","","","","353979","353979","353979","0.05505136027932167","0.05505136027932167","0.05505136027932167","352959","352959","352959","0.014639737084507942","0.014639737084507942","0.014639737084507942","","","","","","","352961","352961","352961","0.021062128245830536","0.021062128245830536","0.021062128245830536","352959","352959","352959","0.012503418140113354","0.012503418140113354","0.012503418140113354","353979","353979","353979","0.04303836449980736","0.04303836449980736","0.04303836449980736","352961","352961","352961","0.016407430171966553","0.016407430171966553","0.016407430171966553","352959","352959","352959","0.012907934375107288","0.012907934375107288","0.012907934375107288","352959","352959","352959","0.01251122448593378","0.01251122448593378","0.01251122448593378","352959","352959","352959","0.012174630537629128","0.012174630537629128","0.012174630537629128","352990","352990","352990","0.017568295821547508","0.017568295821547508","0.017568295821547508","353037","353037","353037","0.01945452019572258","0.01945452019572258","0.01945452019572258","353131","353131","353131","0.022849425673484802","0.022849425673484802","0.022849425673484802"
"179199","358539","358539","358539","0.01252545602619648","0.01252545602619648","0.01252545602619648","","","","","","","358539","358539","358539","0.012164815329015255","0.012164815329015255","0.012164815329015255","358539","358539","358539","0.012681035324931145","0.012681035324931145","0.012681035324931145","","","","","","","358539","358539","358539","0.012566808611154556","0.012566808611154556","0.012566808611154556","358539","358539","358539","0.012289420701563358","0.012289420701563358","0.012289420701563358","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"179999","","","","","","","360162","360162","360162","0.01560838520526886","0.01560838520526886","0.01560838520526886","","","","","","","","","","","","","360162","360162","360162","0.013054782524704933","0.013054782524704933","0.013054782524704933","","","","","","","","","","","","","361203","361203","361203","0.055158086121082306","0.055158086121082306","0.055158086121082306","360162","360162","360162","0.014535445719957352","0.014535445719957352","0.014535445719957352","","","","","","","360165","360165","360165","0.020959243178367615","0.020959243178367615","0.020959243178367615","360162","360162","360162","0.012410840950906277","0.012410840950906277","0.012410840950906277","361203","361203","361203","0.04300494119524956","0.04300494119524956","0.04300494119524956","360165","360165","360165","0.01619115099310875","0.01619115099310875","0.01619115099310875","360162","360162","360162","0.013014696538448334","0.013014696538448334","0.013014696538448334","360162","360162","360162","0.012805258855223656","0.012805258855223656","0.012805258855223656","360162","360162","360162","0.01207026932388544","0.01207026932388544","0.01207026932388544","360193","360193","360193","0.01729860156774521","0.01729860156774521","0.01729860156774521","360242","360242","360242","0.019396990537643433","0.019396990537643433","0.019396990537643433","360337","360337","360337","0.022861313074827194","0.022861313074827194","0.022861313074827194"
"183599","","","","","","","367365","367365","367365","0.015376112423837185","0.015376112423837185","0.015376112423837185","","","","","","","","","","","","","367365","367365","367365","0.01309012621641159","0.01309012621641159","0.01309012621641159","","","","","","","","","","","","","368427","368427","368427","0.05518069863319397","0.05518069863319397","0.05518069863319397","367365","367365","367365","0.014998195692896843","0.014998195692896843","0.014998195692896843","","","","","","","367368","367368","367368","0.020919669419527054","0.020919669419527054","0.020919669419527054","367365","367365","367365","0.012213664129376411","0.012213664129376411","0.012213664129376411","368427","368427","368427","0.04330340772867203","0.04330340772867203","0.04330340772867203","367368","367368","367368","0.01637958362698555","0.01637958362698555","0.01637958362698555","367365","367365","367365","0.013102080672979355","0.013102080672979355","0.013102080672979355","367365","367365","367365","0.01297914981842041","0.01297914981842041","0.01297914981842041","367365","367365","367365","0.0122013995423913","0.0122013995423913","0.0122013995423913","367397","367397","367397","0.01754912920296192","0.01754912920296192","0.01754912920296192","367446","367446","367446","0.019432857632637024","0.019432857632637024","0.019432857632637024","367544","367544","367544","0.023004282265901566","0.023004282265901566","0.023004282265901566"
"185599","371344","371344","371344","0.012165221385657787","0.012165221385657787","0.012165221385657787","","","","","","","371344","371344","371344","0.012130144983530045","0.012130144983530045","0.012130144983530045","371344","371344","371344","0.012771612033247948","0.012771612033247948","0.012771612033247948","","","","","","","371344","371344","371344","0.012630218639969826","0.012630218639969826","0.012630218639969826","371344","371344","371344","0.012320595793426037","0.012320595793426037","0.012320595793426037","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"187199","","","","","","","374568","374568","374568","0.015700893476605415","0.015700893476605415","0.015700893476605415","","","","","","","","","","","","","374568","374568","374568","0.013379949145019054","0.013379949145019054","0.013379949145019054","","","","","","","","","","","","","375651","375651","375651","0.05488842725753784","0.05488842725753784","0.05488842725753784","374568","374568","374568","0.014907274395227432","0.014907274395227432","0.014907274395227432","","","","","","","374571","374571","374571","0.020947979763150215","0.020947979763150215","0.020947979763150215","374568","374568","374568","0.01258361991494894","0.01258361991494894","0.01258361991494894","375651","375651","375651","0.0433722548186779","0.0433722548186779","0.0433722548186779","374571","374571","374571","0.016370510682463646","0.016370510682463646","0.016370510682463646","374568","374568","374568","0.013134178705513477","0.013134178705513477","0.013134178705513477","374568","374568","374568","0.01227664016187191","0.01227664016187191","0.01227664016187191","374568","374568","374568","0.012393875978887081","0.012393875978887081","0.012393875978887081","374601","374601","374601","0.01776667684316635","0.01776667684316635","0.01776667684316635","374651","374651","374651","0.019416378811001778","0.019416378811001778","0.019416378811001778","374751","374751","374751","0.02294926717877388","0.02294926717877388","0.02294926717877388"
