model,dataset_index,sample_index,number_of_atoms,force_mae_eV_per_angstrom,hessian_mae_eV_per_angstrom2
EquiformerV2 AD with Hessian training,35666,9820,15,0.0047157690860331,0.0231231413781642
EquiformerV2 AD with Hessian training,7103,9821,12,0.0120090087875723,0.065054066479206
EquiformerV2 AD with Hessian training,34713,9822,14,0.0035811283160001,0.0194842405617237
EquiformerV2 AD with Hessian training,3784,9823,8,0.0403944924473762,0.3562473654747009
EquiformerV2 AD with Hessian training,34772,9824,11,0.011716203764081,0.0588855296373367
EquiformerV2 AD with Hessian training,26600,9825,13,0.0159652810543775,0.0644936189055442
EquiformerV2 AD with Hessian training,21151,9826,19,0.0073842941783368,0.0253095421940088
EquiformerV2 AD with Hessian training,23347,9827,14,0.0410990379750728,0.1277553886175155
EquiformerV2 AD with Hessian training,35011,9828,10,0.0728819519281387,0.240139439702034
EquiformerV2 AD with Hessian training,22280,9829,15,0.0018363237613812,0.0153814554214477
EquiformerV2 AD with Hessian training,23110,9830,15,0.0104416627436876,0.0357782579958438
EquiformerV2 AD with Hessian training,34264,9831,13,0.0184501521289348,0.0722651332616806
EquiformerV2 AD with Hessian training,4443,9832,18,0.0397855341434478,0.0653180629014968
EquiformerV2 AD with Hessian training,42378,9833,18,0.0048262886703014,0.0212408881634473
EquiformerV2 AD with Hessian training,13250,9834,10,0.0347889736294746,0.119276262819767
EquiformerV2 AD with Hessian training,31876,9835,15,0.0087736081331968,0.0360032394528389
EquiformerV2 AD with Hessian training,10972,9836,5,0.0318283848464489,0.9366188645362854
EquiformerV2 AD with Hessian training,50603,9837,15,0.0705268159508705,0.1473364531993866
EquiformerV2 AD with Hessian training,24716,9838,13,0.0078896647319197,0.0481147728860378
EquiformerV2 AD with Hessian training,47221,9839,9,0.0063233752734959,0.0560051128268241
EquiformerV2 AD with Hessian training,45021,9840,10,0.018363369628787,0.3092126548290252
EquiformerV2 AD with Hessian training,16883,9841,15,0.0062313470989465,0.0271920319646596
EquiformerV2 AD with Hessian training,12881,9842,13,0.0137625001370906,0.056947749108076
EquiformerV2 AD with Hessian training,19694,9843,11,0.010712107643485,0.0738655403256416
EquiformerV2 AD with Hessian training,45907,9844,10,0.0237937495112419,0.1366352587938308
EquiformerV2 AD with Hessian training,16598,9845,14,0.0031757727265357,0.0282374620437622
EquiformerV2 AD with Hessian training,48324,9846,19,0.0063620680011808,0.0237608421593904
EquiformerV2 AD with Hessian training,43932,9847,11,0.0035814892034977,0.0173547361046075
EquiformerV2 AD with Hessian training,50384,9848,15,0.0041984552517533,0.0237825792282819
EquiformerV2 AD with Hessian training,41238,9849,10,0.0358522236347198,0.1916711777448654
EquiformerV2 AD with Hessian training,35296,9850,14,0.0070661380887031,0.0414926297962665
EquiformerV2 AD with Hessian training,2869,9851,15,0.004980131983757,0.0246058255434036
EquiformerV2 AD with Hessian training,985,9852,12,0.0062587684951722,0.0320268385112285
EquiformerV2 AD with Hessian training,42620,9853,12,0.0224631372839212,0.0868859961628913
EquiformerV2 AD with Hessian training,10064,9854,12,0.0451856441795825,0.1189757212996482
EquiformerV2 AD with Hessian training,39289,9855,18,0.0158294960856437,0.050902709364891
EquiformerV2 AD with Hessian training,43722,9856,13,0.0217044744640588,0.0625220015645027
EquiformerV2 AD with Hessian training,12066,9857,11,0.0136730186641216,0.0716573223471641
EquiformerV2 AD with Hessian training,42829,9858,13,0.0332881137728691,0.0902228578925132
EquiformerV2 AD with Hessian training,42218,9859,16,0.0023379777558147,0.0125711178407073
EquiformerV2 AD with Hessian training,30212,9860,17,0.0038551245816051,0.0164432171732187
EquiformerV2 AD with Hessian training,32033,9861,13,0.0056666997261345,0.0346048548817634
EquiformerV2 AD with Hessian training,48597,9862,12,0.0242052972316741,0.094158798456192
EquiformerV2 AD with Hessian training,31468,9863,14,0.0044978153891861,0.0235152598470449
EquiformerV2 AD with Hessian training,38339,9864,15,0.0045503759756684,0.0247211307287216
EquiformerV2 AD with Hessian training,11363,9865,15,0.0158925466239452,0.0529223382472991
EquiformerV2 AD with Hessian training,37257,9866,13,0.0079521657899022,0.0477571859955787
EquiformerV2 AD with Hessian training,2003,9867,10,0.0202945116907358,0.1895053833723068
EquiformerV2 AD with Hessian training,27008,9868,12,0.0121264411136507,0.0499985367059707
EquiformerV2 AD with Hessian training,2189,9869,15,0.0180407334119081,0.0505029521882534
EquiformerV2 AD with Hessian training,32903,9870,16,0.002871144330129,0.0236799679696559
EquiformerV2 AD with Hessian training,11256,9871,14,0.003105969633907,0.0171059109270572
EquiformerV2 AD with Hessian training,15469,9872,15,0.0252519659698009,0.0816154405474662
EquiformerV2 AD with Hessian training,8156,9873,19,0.0037963087670505,0.0121490247547626
EquiformerV2 AD with Hessian training,40394,9874,15,0.0047378181479871,0.0311110466718673
EquiformerV2 AD with Hessian training,44973,9875,12,0.022734148427844,0.0874645486474037
EquiformerV2 AD with Hessian training,9343,9876,14,0.0193542167544364,0.0738860145211219
EquiformerV2 AD with Hessian training,11707,9877,14,0.009976290166378,0.0596474632620811
EquiformerV2 AD with Hessian training,35964,9878,8,0.0352912917733192,0.1747314929962158
EquiformerV2 AD with Hessian training,38407,9879,11,0.0337270610034465,0.1208028644323349
EquiformerV2 AD with Hessian training,6013,9880,13,0.0065078814513981,0.0525628291070461
EquiformerV2 AD with Hessian training,44586,9881,18,0.033658929169178,0.0486599653959274
EquiformerV2 AD with Hessian training,47810,9882,12,0.0162793342024087,0.0584493204951286
EquiformerV2 AD with Hessian training,15523,9883,18,0.0042952932417392,0.0164052993059158
EquiformerV2 AD with Hessian training,39122,9884,14,0.0203295145183801,0.089090809226036
EquiformerV2 AD with Hessian training,48739,9885,14,0.0158731266856193,0.0530455447733402
EquiformerV2 AD with Hessian training,48534,9886,13,0.015689818188548,0.0763740241527557
EquiformerV2 AD with Hessian training,45258,9887,14,0.070870891213417,0.0925028547644615
EquiformerV2 AD with Hessian training,20667,9888,9,0.0166182238608598,0.0919170603156089
EquiformerV2 AD with Hessian training,22210,9889,17,0.0136485919356346,0.0270662549883127
EquiformerV2 AD with Hessian training,36606,9890,10,0.0227704923599958,0.2016373425722122
EquiformerV2 AD with Hessian training,29098,9891,12,0.0312674343585968,0.1829602271318435
EquiformerV2 AD with Hessian training,879,9892,14,0.0153151554986834,0.0502686500549316
EquiformerV2 AD with Hessian training,36243,9893,14,0.0080647496506571,0.0361924953758716
EquiformerV2 AD with Hessian training,20035,9894,13,0.0058658849447965,0.1086739152669906
EquiformerV2 AD with Hessian training,7946,9895,8,0.0401502549648284,0.5296419262886047
EquiformerV2 AD with Hessian training,22675,9896,14,0.0073852208442986,0.1590335369110107
EquiformerV2 AD with Hessian training,37623,9897,14,0.0186789520084857,0.0579298958182334
EquiformerV2 AD with Hessian training,15064,9898,10,0.025104958564043,0.1165062561631202
EquiformerV2 AD with Hessian training,8110,9899,14,0.0022527370601892,0.0163254905492067
EquiformerV2 AD with Hessian training,31721,9900,13,0.0067785009741783,0.0330910272896289
EquiformerV2 AD with Hessian training,19898,9901,16,0.0103811994194984,0.0361574701964855
EquiformerV2 AD with Hessian training,39664,9902,16,0.0043871207162737,0.0254638325423002
EquiformerV2 AD with Hessian training,32931,9903,18,0.0023825215175747,0.00954772811383
EquiformerV2 AD with Hessian training,24953,9904,15,0.020258916541934,0.0544871501624584
EquiformerV2 AD with Hessian training,38151,9905,15,0.004137166775763,0.0199296548962593
EquiformerV2 AD with Hessian training,3568,9906,13,0.0112708872184157,0.0952622964978218
EquiformerV2 AD with Hessian training,35711,9907,13,0.0131856249645352,0.0705137252807617
EquiformerV2 AD with Hessian training,24093,9908,9,0.0059934291057288,0.0468917228281497
EquiformerV2 AD with Hessian training,32081,9909,17,0.0251449346542358,0.0664628595113754
EquiformerV2 AD with Hessian training,24706,9910,14,0.0126201091334223,0.0433791801333427
EquiformerV2 AD with Hessian training,27054,9911,11,0.1624373793601989,0.3127512037754059
EquiformerV2 AD with Hessian training,47855,9912,12,0.0042112614028155,0.0300970673561096
EquiformerV2 AD with Hessian training,8332,9913,10,0.0223128926008939,0.3851721286773681
EquiformerV2 AD with Hessian training,31661,9914,13,0.0062006306834518,0.0442608930170536
EquiformerV2 AD with Hessian training,36462,9915,17,0.0117819532752037,0.0339761897921562
EquiformerV2 AD with Hessian training,43339,9916,12,0.0084731420502066,0.0517983436584472
EquiformerV2 AD with Hessian training,35395,9917,11,0.0112452721223235,0.0593126863241195
EquiformerV2 AD with Hessian training,5130,9918,17,0.0509364008903503,0.0948286727070808
EquiformerV2 AD with Hessian training,37896,9919,14,0.0036376162897795,0.043626133352518
EquiformerV2 AD with Hessian training,38786,9920,12,0.0165909901261329,0.0650622993707656
EquiformerV2 AD with Hessian training,16649,9921,16,0.0044248285703361,0.0483881309628486
EquiformerV2 AD with Hessian training,7943,9922,9,0.0061323042027652,0.0475110970437526
EquiformerV2 AD with Hessian training,19656,9923,11,0.018016705289483,0.2995629608631134
EquiformerV2 AD with Hessian training,9335,9924,10,0.010079494677484,0.0857138782739639
EquiformerV2 AD with Hessian training,22319,9925,19,0.0052352552302181,0.0146169839426875
EquiformerV2 AD with Hessian training,46185,9926,11,0.0142002245411276,0.2143598347902298
EquiformerV2 AD with Hessian training,19691,9927,12,0.0184747315943241,0.0959415808320045
EquiformerV2 AD with Hessian training,8461,9928,8,0.0312935560941696,0.23230841755867
EquiformerV2 AD with Hessian training,22096,9929,13,0.0044228956103324,0.0296914782375097
EquiformerV2 AD with Hessian training,10236,9930,15,0.0133261680603027,0.0516146719455719
EquiformerV2 AD with Hessian training,45001,9931,16,0.0492905378341674,0.0798143446445465
EquiformerV2 AD with Hessian training,4413,9932,15,0.0191231444478034,0.0585195831954479
EquiformerV2 AD with Hessian training,31815,9933,13,0.0035448805429041,0.0866763666272163
EquiformerV2 AD with Hessian training,48452,9934,15,0.0039322450757026,0.0225819926708936
EquiformerV2 AD with Hessian training,11352,9935,13,0.0055808029137551,0.0329835526645183
EquiformerV2 AD with Hessian training,2973,9936,15,0.015078947879374,0.0444084852933883
EquiformerV2 AD with Hessian training,48298,9937,15,0.0066105094738304,0.0327567793428897
EquiformerV2 AD with Hessian training,2225,9938,15,0.0066129136830568,0.0284803938120603
EquiformerV2 AD with Hessian training,13883,9939,13,0.007840315811336,0.0490788295865058
EquiformerV2 AD with Hessian training,13441,9940,12,0.0174242388457059,0.0614263862371444
EquiformerV2 AD with Hessian training,23327,9941,10,0.0229595880955457,0.1942973136901855
EquiformerV2 AD with Hessian training,48629,9942,11,0.0076453243382275,0.0456893742084503
EquiformerV2 AD with Hessian training,19895,9943,14,0.0185102727264165,0.0669871419668197
EquiformerV2 AD with Hessian training,17283,9944,12,0.0192126967012882,0.0691405534744262
EquiformerV2 AD with Hessian training,14734,9945,12,0.0043834038078784,0.0504782758653163
EquiformerV2 AD with Hessian training,50784,9946,15,0.0048483591526746,0.0192404855042696
EquiformerV2 AD with Hessian training,576,9947,17,0.0045334636233747,0.0171644985675811
EquiformerV2 AD with Hessian training,35443,9948,13,0.0058340509422123,0.0907104238867759
EquiformerV2 AD with Hessian training,4542,9949,16,0.0140502545982599,0.0419367291033268
EquiformerV2 AD with Hessian training,20811,9950,17,0.0025336486287415,0.016419818624854
EquiformerV2 AD with Hessian training,8474,9951,10,0.0075300359167158,0.0776093006134033
EquiformerV2 AD with Hessian training,17425,9952,12,0.0747452601790428,0.1331019848585128
EquiformerV2 AD with Hessian training,5737,9953,18,0.031209172680974,0.0570175722241401
EquiformerV2 AD with Hessian training,32335,9954,16,0.0150144090875983,0.0463298745453357
EquiformerV2 AD with Hessian training,9316,9955,14,0.0135072814300656,0.0426416918635368
EquiformerV2 AD with Hessian training,13983,9956,14,0.0031768407206982,0.0169862508773803
EquiformerV2 AD with Hessian training,31077,9957,16,0.0023487007711082,0.0171211659908294
EquiformerV2 AD with Hessian training,38207,9958,11,0.0417642444372177,0.1854896992444992
EquiformerV2 AD with Hessian training,14720,9959,12,0.025105046108365,0.0931757688522338
EquiformerV2 AD with Hessian training,15272,9960,13,0.0120662897825241,0.0596896298229694
EquiformerV2 AD with Hessian training,36384,9961,16,0.0039677275344729,0.0267927981913089
EquiformerV2 AD with Hessian training,14558,9962,12,0.042289026081562,0.1637065112590789
EquiformerV2 AD with Hessian training,29993,9963,12,0.0159914586693048,0.093213751912117
EquiformerV2 AD with Hessian training,21458,9964,13,0.0412212572991848,0.1142159327864646
EquiformerV2 AD with Hessian training,23658,9965,11,0.0116518959403038,0.0538919530808925
EquiformerV2 AD with Hessian training,120,9966,16,0.0043231956660747,0.0235379561781883
EquiformerV2 AD with Hessian training,27036,9967,10,0.0075604980811476,0.2456536591053009
EquiformerV2 AD with Hessian training,34151,9968,8,0.0408384129405021,0.5165461301803589
EquiformerV2 AD with Hessian training,30921,9969,16,0.0037014856934547,0.0127270054072141
EquiformerV2 AD with Hessian training,16173,9970,14,0.0374429561197757,0.0859797969460487
EquiformerV2 AD with Hessian training,4131,9971,12,0.0168945025652647,0.0802961587905883
EquiformerV2 AD with Hessian training,47790,9972,12,0.0221578553318977,0.075925625860691
EquiformerV2 AD with Hessian training,38831,9973,15,0.0266036596149206,0.0528628043830394
EquiformerV2 AD with Hessian training,31406,9974,19,0.0029826408717781,0.0111343981698155
EquiformerV2 AD with Hessian training,46167,9975,16,0.0058248317800462,0.0242738854140043
EquiformerV2 AD with Hessian training,42399,9976,17,0.0133908344432711,0.0354640781879425
EquiformerV2 AD with Hessian training,23730,9977,17,0.016520794481039,0.0493010468780994
EquiformerV2 AD with Hessian training,7457,9978,16,0.0067265359684824,0.0207420885562896
EquiformerV2 AD with Hessian training,34139,9979,16,0.0028518345206975,0.0225659608840942
EquiformerV2 AD with Hessian training,29183,9980,14,0.0153510775417089,0.0839494317770004
EquiformerV2 AD with Hessian training,14823,9981,18,0.002934515941888,0.0091869803145527
EquiformerV2 AD with Hessian training,38985,9982,16,0.0142748905345797,0.0408672839403152
EquiformerV2 AD with Hessian training,46383,9983,12,0.0325691886246204,0.090124174952507
EquiformerV2 AD with Hessian training,2290,9984,15,0.0076778824441134,0.0350388810038566
EquiformerV2 AD with Hessian training,29873,9985,10,0.0810455530881881,0.3473396301269531
EquiformerV2 AD with Hessian training,17634,9986,15,0.0122251948341727,0.0703354775905609
EquiformerV2 AD with Hessian training,47664,9987,21,0.0037365809548646,0.0127507159486413
EquiformerV2 AD with Hessian training,8462,9988,16,0.00723692541942,0.0238052550703287
EquiformerV2 AD with Hessian training,44883,9989,14,0.0051223705522716,0.0330387540161609
EquiformerV2 AD with Hessian training,13227,9990,15,0.0217341464012861,0.0487889051437377
EquiformerV2 AD with Hessian training,3514,9991,14,0.0075273704715073,0.0319422595202922
EquiformerV2 AD with Hessian training,14097,9992,21,0.0077402512542903,0.018799602985382
EquiformerV2 AD with Hessian training,15529,9993,18,0.0181238297373056,0.051334198564291
EquiformerV2 AD with Hessian training,25595,9994,21,0.0078122694976627,0.0183605961501598
EquiformerV2 AD with Hessian training,20113,9995,17,0.0041836453601717,0.0147571405395865
EquiformerV2 AD with Hessian training,35926,9996,12,0.0034602105151861,0.0461420491337776
EquiformerV2 AD with Hessian training,7997,9997,13,0.0053224815055727,0.0309670120477676
